Date,AQI,Year,Month,Day,temperature_2m_max,temperature_2m_min,precipitation_sum,weather_code,sunshine_duration,cloud_cover_mean,wind_speed_10m_mean,winddirection_10m_dominant
2021-04-26,74.0,2021,4,26,37.853,22.653,0.1,51.0,43081.363,15.416667,8.776456,267.1845
2021-04-27,86.0,2021,4,27,37.003,23.153,0.1,51.0,43117.133,14.833333,8.609211,262.84283
2021-04-28,70.0,2021,4,28,36.853,22.653,0.1,51.0,43152.195,19.583334,9.199019,275.8591
2021-04-29,84.0,2021,4,29,36.353,23.303,0.1,51.0,43186.527,28.291666,8.689513,284.76443
2021-04-30,68.0,2021,4,30,37.153,24.003,0.1,51.0,43200.0,39.0,8.528438,282.8541
2021-05-01,69.0,2021,5,1,36.353,23.503,0.2,51.0,37325.277,41.916668,5.995996,289.42557
2021-05-02,87.0,2021,5,2,36.153,22.703,2.8,61.0,43200.0,40.583332,4.4259353,268.00217
2021-05-03,72.0,2021,5,3,35.053,22.103,0.0,2.0,43200.0,22.5,8.087575,287.2066
2021-05-04,69.0,2021,5,4,34.953,24.003,0.0,2.0,43200.0,19.791666,7.1399136,260.63358
2021-05-05,74.0,2021,5,5,37.003,23.203,0.0,3.0,43200.0,26.25,8.127231,281.41452
2021-05-06,72.0,2021,5,6,36.853,24.353,0.0,2.0,43200.0,33.5,7.858416,262.28683
2021-05-07,64.0,2021,5,7,35.903,24.003,0.1,51.0,41771.633,34.083332,7.6430907,285.9454
2021-05-08,71.0,2021,5,8,36.003,24.503,0.6,53.0,41134.965,37.125,6.717896,251.86807
2021-05-09,63.0,2021,5,9,36.203,23.553,0.3,51.0,43200.0,21.291666,9.402789,267.93112
2021-05-10,58.0,2021,5,10,37.053,23.153,0.0,1.0,43200.0,9.583333,10.038058,270.5354
2021-05-11,54.0,2021,5,11,35.203,22.253,0.0,3.0,43200.0,38.333332,13.199603,281.0234
2021-05-12,54.0,2021,5,12,35.603,22.203,0.1,51.0,43200.0,22.375,14.30877,274.1419
2021-05-13,50.0,2021,5,13,35.603,22.653,0.0,3.0,43200.0,76.125,11.045567,275.74957
2021-05-14,57.0,2021,5,14,36.403,23.203,0.8,51.0,41980.973,86.75,5.578835,230.96445
2021-05-15,57.0,2021,5,15,37.853,24.753,1.9000001,53.0,37817.207,99.791664,19.45957,90.22974
2021-05-16,51.0,2021,5,16,30.403,23.403,33.299995,63.0,11853.807,100.0,28.165077,103.07418
2021-05-17,55.0,2021,5,17,27.053,22.753,19.1,63.0,1472.1204,100.0,22.065386,169.27882
2021-05-18,50.0,2021,5,18,29.353,23.753,0.3,51.0,27729.285,96.416664,17.419283,213.28409
2021-05-19,47.0,2021,5,19,28.653,22.353,3.5,53.0,39600.0,88.291664,16.914259,236.65138
2021-05-20,58.0,2021,5,20,31.053,21.053,0.5,51.0,43200.0,27.125,10.651378,279.44736
2021-05-21,69.0,2021,5,21,31.653,21.503,0.4,51.0,43200.0,31.0,11.82156,273.01666
2021-05-22,69.0,2021,5,22,30.353,22.703,0.2,51.0,43200.0,55.333332,13.802887,269.74646
2021-05-23,65.0,2021,5,23,31.853,22.653,2.8000002,61.0,43200.0,46.25,11.591842,277.0868
2021-05-24,69.0,2021,5,24,33.003,21.953,0.2,51.0,37647.492,70.666664,13.916001,284.91074
2021-05-25,68.0,2021,5,25,32.303,22.553,0.6,53.0,43159.957,84.0,15.111711,282.25974
2021-05-26,66.0,2021,5,26,32.253002,22.903,0.0,3.0,43029.78,66.75,19.80969,271.8886
2021-05-27,68.0,2021,5,27,32.103,22.753,0.0,3.0,40983.453,71.166664,18.899126,268.1154
2021-05-28,63.0,2021,5,28,33.203,23.353,0.0,3.0,41410.023,77.166664,14.810429,264.33594
2021-05-29,60.0,2021,5,29,34.653,23.353,1.1,51.0,41432.15,74.583336,12.610405,262.3963
2021-05-30,54.0,2021,5,30,30.853,23.453,5.3999996,61.0,33955.004,84.291664,9.416918,265.21304
2021-05-31,54.0,2021,5,31,30.003,23.253,0.3,51.0,26380.508,80.291664,9.45256,256.48602
2021-06-01,54.0,2021,6,1,32.253002,23.003,10.9,63.0,26032.234,76.541664,7.2104297,252.82178
2021-06-02,50.0,2021,6,2,31.853,23.003,16.2,65.0,30496.4,78.458336,6.748613,262.5378
2021-06-03,65.0,2021,6,3,31.303,23.053,18.6,65.0,25272.078,80.458336,5.935065,213.00305
2021-06-04,60.0,2021,6,4,30.603,22.503,7.1000004,61.0,28402.537,85.708336,4.3583503,245.50139
2021-06-05,56.0,2021,6,5,25.953,22.553,20.000002,63.0,9079.409,93.041664,5.869152,275.12482
2021-06-06,59.0,2021,6,6,29.753,22.503,0.2,51.0,31609.324,42.166668,9.583291,260.9134
2021-06-07,62.0,2021,6,7,29.103,22.803,0.4,51.0,43200.0,34.708332,13.136029,254.59976
2021-06-08,66.0,2021,6,8,28.903,22.803,6.9,61.0,41424.047,68.708336,14.57154,259.91296
2021-06-09,70.0,2021,6,9,27.703,22.753,11.2,61.0,33977.52,96.208336,17.380213,264.56927
2021-06-10,70.0,2021,6,10,27.203,22.503,3.6999996,55.0,33151.184,77.541664,18.67512,256.41098
2021-06-11,74.0,2021,6,11,27.853,23.103,2.3000002,51.0,42796.8,67.333336,19.568201,245.05795
2021-06-12,86.0,2021,6,12,28.903,22.803,8.500001,61.0,37948.79,58.166668,16.107508,262.05408
2021-06-13,71.0,2021,6,13,29.303,23.203,1.9000001,53.0,40376.223,61.375,17.183933,261.0142
2021-06-14,101.0,2021,6,14,30.053,23.403,0.8,51.0,41526.0,78.958336,16.429565,256.51663
2021-06-15,64.0,2021,6,15,28.003,21.953,0.9000001,51.0,41070.344,49.041668,16.367836,245.20616
2021-06-16,69.0,2021,6,16,25.103,22.453,3.6999998,53.0,22302.273,85.708336,15.452133,237.76923
2021-06-17,81.0,2021,6,17,25.753,21.953,3.3999996,55.0,10375.218,71.041664,16.815685,239.52147
2021-06-18,97.0,2021,6,18,26.903,22.303,13.599999,63.0,35673.277,84.25,19.23946,240.90187
2021-06-19,76.0,2021,6,19,26.203,21.653,8.400002,61.0,36131.305,64.666664,18.74822,242.7361
2021-06-20,63.0,2021,6,20,27.303,22.153,3.1999998,53.0,40289.246,41.125,17.957853,245.8711
2021-06-21,126.0,2021,6,21,27.953,22.103,2.2,53.0,42657.86,52.375,16.404667,257.8643
2021-06-22,98.0,2021,6,22,28.653,22.803,1.4000001,53.0,41143.996,78.708336,15.953937,262.996
2021-06-23,89.0,2021,6,23,28.053,22.853,3.0,51.0,32699.19,84.0,14.977761,260.48074
2021-06-24,73.0,2021,6,24,24.853,22.353,5.1000004,55.0,41.34224,91.791664,15.160533,250.5377
2021-06-25,60.0,2021,6,25,26.853,22.203,2.6999998,55.0,32877.055,87.166664,16.332247,260.60724
2021-06-26,63.0,2021,6,26,27.753,21.953,0.6,51.0,38967.67,82.041664,16.219435,271.28125
2021-06-27,64.0,2021,6,27,24.653,22.053,17.900002,63.0,0.0,99.416664,12.47335,268.12558
2021-06-28,63.0,2021,6,28,28.353,21.753,7.7999997,63.0,30400.436,84.916664,9.473468,269.14206
2021-06-29,76.0,2021,6,29,30.203,21.853,1.9000001,53.0,42546.516,58.875,10.623001,256.30075
2021-06-30,61.0,2021,6,30,29.453,22.603,1.4000001,51.0,41509.188,76.083336,14.26046,262.2732
2021-07-01,69.0,2021,7,1,29.253,22.653,0.1,51.0,40270.016,82.208336,16.25001,260.1092
2021-07-02,70.0,2021,7,2,29.603,22.153,0.1,51.0,42809.59,66.125,15.402053,247.1907
2021-07-03,71.0,2021,7,3,30.053,22.703,0.3,51.0,42057.14,32.291668,14.172257,260.69803
2021-07-04,70.0,2021,7,4,30.303,21.853,0.4,51.0,43200.0,64.0,12.120149,267.90826
2021-07-05,76.0,2021,7,5,30.503,22.253,0.6,51.0,40807.535,74.291664,11.291198,272.9555
2021-07-06,83.0,2021,7,6,31.253,22.503,4.2000003,61.0,38629.918,91.375,8.67932,272.01657
2021-07-07,89.0,2021,7,7,29.653,22.853,3.1,63.0,39144.812,83.625,11.866853,273.90707
2021-07-08,79.0,2021,7,8,30.103,23.103,8.200001,53.0,28800.0,85.5,12.608525,266.89294
2021-07-09,71.0,2021,7,9,27.503,22.603,5.899999,53.0,15242.414,96.375,10.805467,267.46432
2021-07-10,76.0,2021,7,10,27.403,22.303,11.8,63.0,14678.844,95.0,10.649055,263.5931
2021-07-11,79.0,2021,7,11,29.953,22.203,2.8999996,51.0,27504.889,98.791664,10.403514,237.25977
2021-07-12,88.0,2021,7,12,27.803,22.553,3.8999994,55.0,13731.504,92.416664,16.520134,239.67125
2021-07-13,65.0,2021,7,13,25.903,22.853,8.2,61.0,15233.748,95.541664,15.633063,253.71318
2021-07-14,76.0,2021,7,14,26.003,22.903,15.500001,63.0,2194.8384,99.041664,14.883453,257.84854
2021-07-15,62.0,2021,7,15,28.003,22.853,12.200001,63.0,24401.85,75.791664,12.750703,254.5051
2021-07-16,67.0,2021,7,16,27.053,23.153,3.8999994,55.0,37720.47,68.625,14.5990095,247.64876
2021-07-17,72.0,2021,7,17,28.203,23.253,2.9999995,55.0,33950.125,84.833336,16.630854,258.20602
2021-07-18,67.0,2021,7,18,26.453,22.903,14.200002,63.0,17646.385,98.458336,17.489717,274.46707
2021-07-19,88.0,2021,7,19,26.403,22.853,9.100001,61.0,24861.738,95.375,17.752691,263.1961
2021-07-20,72.0,2021,7,20,25.503,22.503,22.900002,63.0,8214.803,99.5,20.880064,254.33221
2021-07-21,64.0,2021,7,21,25.003,22.303,65.7,65.0,5512.896,99.375,24.935362,257.4524
2021-07-22,72.0,2021,7,22,24.803,22.253,11.400001,61.0,0.0,99.958336,22.660063,262.408
2021-07-23,104.0,2021,7,23,23.553,22.053,18.500004,61.0,0.0,98.125,18.645502,253.50049
2021-07-24,73.0,2021,7,24,27.303,22.703,3.2,53.0,37391.71,95.208336,20.896563,260.75586
2021-07-25,69.0,2021,7,25,27.053,22.753,4.2,53.0,32058.49,93.041664,21.57401,257.85773
2021-07-26,61.0,2021,7,26,26.603,22.603,6.1,55.0,43015.79,90.75,21.94969,253.44383
2021-07-27,60.0,2021,7,27,26.903,22.153,5.1999993,53.0,40629.27,87.125,22.145945,248.62453
2021-07-28,66.0,2021,7,28,26.153,22.303,5.7,53.0,38547.234,87.333336,21.191942,248.93027
2021-07-29,65.0,2021,7,29,24.653,22.803,4.2,53.0,317.5661,97.458336,21.73765,254.52243
2021-07-30,56.0,2021,7,30,24.603,22.503,5.0999994,61.0,803.75867,85.666664,22.020836,259.14996
2021-07-31,55.0,2021,7,31,27.153,22.453,1.4000001,53.0,42955.01,70.708336,27.198454,264.13525
2021-08-01,70.0,2021,8,1,25.453,22.303,0.4,51.0,8447.987,96.0,23.34707,260.47714
2021-08-02,71.0,2021,8,2,26.853,22.453,1.7,51.0,38925.332,97.291664,22.440254,258.26782
2021-08-03,51.0,2021,8,3,26.703,22.353,4.8999996,53.0,42904.36,85.041664,22.549095,257.73685
2021-08-04,57.0,2021,8,4,26.903,22.503,1.9000001,53.0,38343.254,66.25,23.225405,255.77498
2021-08-05,59.0,2021,8,5,27.253,22.753,1.3000001,51.0,41898.836,88.208336,19.708807,260.60245
2021-08-06,74.0,2021,8,6,27.753,22.253,0.2,51.0,39344.406,62.25,17.061563,263.0324
2021-08-07,66.0,2021,8,7,27.703,22.353,1.1000001,51.0,41139.35,38.625,13.736053,261.78925
2021-08-08,61.0,2021,8,8,28.153,22.253,1.7000002,53.0,41307.37,70.083336,10.829872,253.20872
2021-08-09,59.0,2021,8,9,28.503,21.653,1.7000002,51.0,40417.348,81.458336,12.315541,256.8318
2021-08-10,64.0,2021,8,10,28.053,22.003,1.3000001,51.0,36098.438,94.791664,13.815528,256.34174
2021-08-11,69.0,2021,8,11,27.503,21.803,0.9000001,51.0,35524.875,67.416664,14.167924,262.21826
2021-08-12,65.0,2021,8,12,27.303,21.803,1.4000001,51.0,40149.03,70.666664,14.755925,267.34116
2021-08-13,64.0,2021,8,13,27.753,21.803,1.6000001,51.0,34881.145,82.75,14.45543,265.36136
2021-08-14,65.0,2021,8,14,26.903,21.753,2.3,51.0,39215.266,78.208336,15.942279,260.35043
2021-08-15,55.0,2021,8,15,27.503,22.003,2.1,51.0,40415.34,67.083336,14.401532,259.66833
2021-08-16,71.0,2021,8,16,26.703,22.003,0.9000001,51.0,18009.611,96.666664,11.94604,266.95297
2021-08-17,67.0,2021,8,17,24.503,21.703,10.4,61.0,0.0,99.958336,10.581641,263.9911
2021-08-18,72.0,2021,8,18,25.053,21.603,7.1,61.0,1233.141,100.0,13.327317,261.19962
2021-08-19,64.0,2021,8,19,23.303,21.653,19.3,61.0,0.0,99.958336,13.614975,255.18803
2021-08-20,67.0,2021,8,20,25.803,21.603,3.3999994,53.0,22889.762,94.625,12.153131,260.12186
2021-08-21,70.0,2021,8,21,26.803,21.453,2.7000003,53.0,22529.27,97.083336,13.464402,250.59183
2021-08-22,59.0,2021,8,22,27.703,20.853,3.7999997,53.0,28922.504,56.125,10.328038,253.57166
2021-08-23,60.0,2021,8,23,29.253,20.403,0.6,51.0,42279.266,58.791668,8.614595,260.89743
2021-08-24,74.0,2021,8,24,29.703,21.053,0.90000004,51.0,40401.203,65.75,10.185273,261.85776
2021-08-25,66.0,2021,8,25,28.453,21.403,1.4000001,53.0,41116.547,81.291664,12.327674,263.55054
2021-08-26,74.0,2021,8,26,27.603,21.653,1.8,53.0,41551.188,88.833336,13.063432,257.34744
2021-08-27,89.0,2021,8,27,28.803,21.253,1.6,51.0,41836.082,78.75,10.615382,261.29196
2021-08-28,67.0,2021,8,28,27.753,20.953,0.6,51.0,35719.863,73.75,9.67205,267.63678
2021-08-29,74.0,2021,8,29,27.353,21.203,0.5,51.0,30374.213,97.416664,11.307941,270.38812
2021-08-30,81.0,2021,8,30,25.803,21.803,17.7,63.0,11198.958,99.791664,14.496895,274.49036
2021-08-31,66.0,2021,8,31,23.953,21.953,13.800002,63.0,1553.0167,98.416664,13.493545,257.16437
2021-09-01,70.0,2021,9,1,26.703,21.903,4.9,61.0,32427.213,88.416664,13.649113,243.43498
2021-09-02,57.0,2021,9,2,27.153,22.003,0.90000004,51.0,39594.707,89.958336,13.071201,242.72514
2021-09-03,59.0,2021,9,3,27.753,21.503,4.7,61.0,41578.617,67.208336,12.585396,242.08821
2021-09-04,76.0,2021,9,4,27.503,22.403,9.300003,63.0,30426.17,89.875,12.788775,263.07666
2021-09-05,66.0,2021,9,5,25.003,22.053,6.4999995,55.0,4875.354,96.416664,11.439475,264.8611
2021-09-06,51.0,2021,9,6,26.753,21.953,10.800001,61.0,20535.26,99.083336,9.56597,270.0
2021-09-07,72.0,2021,9,7,26.403,22.253,12.8,61.0,0.0,100.0,9.042164,258.825
2021-09-08,54.0,2021,9,8,25.653,22.153,10.700002,63.0,17729.256,97.333336,20.09884,241.78368
2021-09-09,69.0,2021,9,9,26.903,22.553,5.599999,53.0,40994.56,85.125,20.855051,248.15245
2021-09-10,57.0,2021,9,10,27.253,22.403,2.7,53.0,40802.664,53.875,19.12676,246.65944
2021-09-11,65.0,2021,9,11,26.803,22.753,5.399999,53.0,39494.574,64.625,17.74528,240.8888
2021-09-12,70.0,2021,9,12,26.653,22.753,6.7999997,61.0,37175.48,78.666664,16.897532,246.29729
2021-09-13,85.0,2021,9,13,26.903,22.753,5.2999988,53.0,35488.62,90.166664,20.506529,254.91109
2021-09-14,70.0,2021,9,14,27.153,22.303,1.4000001,51.0,38586.168,81.083336,18.199526,249.58272
2021-09-15,64.0,2021,9,15,26.653,21.703,0.0,3.0,34861.73,86.0,15.687402,235.77513
2021-09-16,67.0,2021,9,16,27.453,21.503,0.0,3.0,40069.85,70.375,13.961772,241.33034
2021-09-17,73.0,2021,9,17,27.253,20.953,0.1,51.0,40129.8,47.666668,13.813367,247.47652
2021-09-18,70.0,2021,9,18,27.303,21.353,0.3,51.0,39699.3,52.958332,11.956805,247.9429
2021-09-19,71.0,2021,9,19,27.553,21.553,2.6999998,53.0,35758.16,74.208336,10.802655,252.20583
2021-09-20,75.0,2021,9,20,27.303,22.103,4.4999995,61.0,30579.18,89.125,12.121311,263.52512
2021-09-21,66.0,2021,9,21,25.753,22.203,6.0999994,55.0,13112.847,98.291664,13.048448,265.48438
2021-09-22,58.0,2021,9,22,25.903,21.903,2.9999998,53.0,26768.979,90.416664,13.40641,267.46817
2021-09-23,66.0,2021,9,23,27.403,21.953,1.9,53.0,31104.238,78.333336,11.36657,262.9988
2021-09-24,74.0,2021,9,24,28.403,21.053,0.5,51.0,37452.32,63.041668,10.092674,271.4014
2021-09-25,66.0,2021,9,25,27.953,20.953,0.90000004,51.0,35424.547,83.958336,10.089359,273.4074
2021-09-26,65.0,2021,9,26,27.053,21.053,2.5,51.0,35010.516,82.75,9.872474,277.69104
2021-09-27,76.0,2021,9,27,24.953,21.553,6.799999,55.0,3600.0,98.666664,11.06906,269.60812
2021-09-28,71.0,2021,9,28,24.753,21.603,9.800002,55.0,0.0,99.875,15.140381,242.63065
2021-09-29,53.0,2021,9,29,27.303,21.403,0.6,51.0,37012.418,91.291664,14.50626,222.93501
2021-09-30,66.0,2021,9,30,28.403,21.203,1.3000001,51.0,39178.81,78.625,8.984482,233.19125
2021-10-01,73.0,2021,10,1,29.553,21.403,5.3999996,61.0,33424.082,73.041664,4.0556993,306.30457
2021-10-02,67.0,2021,10,2,28.903,21.953,4.9000006,61.0,28631.576,76.375,5.6042995,70.39021
2021-10-03,65.0,2021,10,3,29.803,21.603,3.5,61.0,37680.85,67.208336,5.5859923,201.8014
2021-10-04,72.0,2021,10,4,29.753,22.203,2.0,55.0,36000.0,47.666668,3.813115,276.00885
2021-10-05,58.0,2021,10,5,30.103,21.803,3.1,53.0,28423.578,92.791664,5.6783047,74.55854
2021-10-06,76.0,2021,10,6,29.653,21.553,13.7,63.0,30735.865,67.666664,5.1567492,82.37589
2021-10-07,62.0,2021,10,7,30.053,22.053,1.3000001,51.0,38692.07,55.25,8.638373,128.29814
2021-10-08,70.0,2021,10,8,28.653,22.003,6.9999995,61.0,34948.793,85.166664,4.743097,254.54791
2021-10-09,64.0,2021,10,9,28.753,22.203,4.8999996,61.0,25966.035,76.875,5.681783,271.5074
2021-10-10,58.0,2021,10,10,28.303,21.403,10.500001,63.0,28997.922,80.166664,5.1323,270.39648
2021-10-11,62.0,2021,10,11,28.753,20.953,0.5,51.0,37673.45,77.708336,4.8058267,113.19874
2021-10-12,52.0,2021,10,12,29.253,21.203,0.0,3.0,32675.129,38.5,5.6021404,97.543175
2021-10-13,77.0,2021,10,13,29.953,20.453,0.0,3.0,38731.863,60.041668,5.9736037,97.458046
2021-10-14,103.0,2021,10,14,29.953,21.103,0.0,3.0,38624.62,93.791664,5.4070973,70.75389
2021-10-15,55.0,2021,10,15,30.203,19.753,0.0,3.0,38700.527,73.916664,5.911072,68.264206
2021-10-16,82.0,2021,10,16,29.903,18.553,0.0,3.0,38418.402,56.166668,4.5317407,286.13287
2021-10-17,69.0,2021,10,17,30.353,20.453,0.3,51.0,37417.688,49.541668,8.749882,266.42368
2021-10-18,70.0,2021,10,18,28.803,20.053,0.0,3.0,38393.01,16.958334,13.438458,267.6722
2021-10-19,60.0,2021,10,19,29.103,19.003,0.0,3.0,38378.957,45.75,8.094733,279.38446
2021-10-20,66.0,2021,10,20,30.103,18.953,0.0,3.0,36307.098,28.083334,3.8583205,7.4473286
2021-10-21,83.0,2021,10,21,30.103,19.603,0.0,0.0,38347.992,0.16666667,5.115538,33.69009
2021-10-22,84.0,2021,10,22,30.003,17.703,0.0,0.0,38331.055,0.0,4.943698,285.64227
2021-10-23,90.0,2021,10,23,30.503,17.303,0.0,2.0,38251.83,14.25,5.432331,272.29053
2021-10-24,81.0,2021,10,24,29.753,18.053,0.0,3.0,37297.9,16.541666,5.6458607,276.34006
2021-10-25,82.0,2021,10,25,30.353,17.603,0.0,3.0,36034.836,25.958334,5.211535,314.39697
2021-10-26,91.0,2021,10,26,30.603,17.853,0.0,0.0,38181.8,3.0,6.5525775,45.43289
2021-10-27,102.0,2021,10,27,30.803,18.603,0.0,2.0,38157.395,14.5,8.724286,70.55986
2021-10-28,121.0,2021,10,28,30.853,17.103,0.0,3.0,38132.46,48.041668,11.054474,73.25417
2021-10-29,135.0,2021,10,29,30.403,16.803,0.0,3.0,38106.97,76.625,9.46196,73.51546
2021-10-30,108.0,2021,10,30,30.803,19.003,0.0,3.0,37424.227,48.833332,8.08905,66.30499
2021-10-31,114.0,2021,10,31,31.303,18.903,0.0,3.0,38035.793,14.375,6.399069,48.443542
2021-11-01,136.0,2021,11,1,31.503,19.003,0.0,3.0,37908.92,81.875,5.261028,48.12224
2021-11-02,88.0,2021,11,2,31.803,19.453,0.0,3.0,36936.156,69.583336,9.069882,85.381195
2021-11-03,135.0,2021,11,3,30.553,20.003,1.4000001,53.0,34727.996,94.291664,9.775727,94.36888
2021-11-04,138.0,2021,11,4,30.003,20.503,0.1,51.0,35238.58,88.875,8.888534,92.09655
2021-11-05,118.0,2021,11,5,30.153,20.553,1.3000001,53.0,36000.0,87.416664,7.808563,85.39796
2021-11-06,83.0,2021,11,6,31.203,20.703,1.8,61.0,36151.35,68.416664,9.325363,93.343765
2021-11-07,83.0,2021,11,7,30.603,19.853,0.0,3.0,32704.252,87.041664,9.730648,102.76631
2021-11-08,157.0,2021,11,8,30.303,16.853,0.0,3.0,37516.47,48.083332,9.7032,86.56641
2021-11-09,187.0,2021,11,9,30.003,16.753,0.0,3.0,37624.965,55.125,9.34873,85.84405
2021-11-10,177.0,2021,11,10,29.603,15.753,0.0,3.0,37503.863,92.875,8.350396,83.08888
2021-11-11,202.0,2021,11,11,29.903,17.303,0.0,3.0,36630.055,98.5,9.552336,78.563286
2021-11-12,208.0,2021,11,12,30.553,17.353,0.0,3.0,37155.508,51.875,8.848311,70.00803
2021-11-13,197.0,2021,11,13,31.453,19.653,0.0,3.0,33221.06,59.333332,8.582617,64.70909
2021-11-14,196.0,2021,11,14,31.403,22.103,0.70000005,51.0,36059.39,89.291664,7.106779,49.643375
2021-11-15,178.0,2021,11,15,31.703,21.753,0.2,51.0,36280.934,90.625,7.7419677,74.53586
2021-11-16,192.0,2021,11,16,32.253002,21.953,2.1,53.0,33694.625,99.625,14.135575,90.128296
2021-11-17,54.0,2021,11,17,30.053,21.053,16.6,65.0,20780.324,90.125,12.628063,105.63945
2021-11-18,57.0,2021,11,18,29.253,19.853,2.2,55.0,33723.383,84.708336,8.365247,130.63231
2021-11-19,91.0,2021,11,19,29.753,21.703,0.0,3.0,35899.39,90.583336,10.437681,101.25966
2021-11-20,70.0,2021,11,20,30.503,21.553,2.1,53.0,34009.977,77.0,12.886719,88.058556
2021-11-21,70.0,2021,11,21,29.353,21.803,8.3,63.0,22560.602,95.75,9.30771,98.24067
2021-11-22,61.0,2021,11,22,29.053,21.253,0.0,3.0,32251.15,60.791668,4.7053704,300.8156
2021-11-23,73.0,2021,11,23,30.153,20.903,0.70000005,51.0,36000.0,48.5,4.6634927,81.0852
2021-11-24,94.0,2021,11,24,30.553,19.903,0.0,3.0,36212.633,44.625,8.640054,91.5246
2021-11-25,134.0,2021,11,25,30.203,19.403,0.0,3.0,36031.7,49.333332,7.433781,81.205666
2021-11-26,112.0,2021,11,26,30.053,18.303,0.0,3.0,36397.582,88.25,5.993009,116.323235
2021-11-27,112.0,2021,11,27,29.753,16.953,0.0,3.0,36307.65,79.625,8.031711,99.4623
2021-11-28,146.0,2021,11,28,28.953,16.503,0.0,3.0,36393.363,85.833336,10.496249,90.92541
2021-11-29,154.0,2021,11,29,27.903,15.103,0.0,3.0,31512.102,84.916664,10.881038,99.690674
2021-11-30,115.0,2021,11,30,28.753,19.103,0.2,51.0,19929.986,97.291664,12.324084,96.81967
2021-12-01,116.0,2021,12,1,20.203,16.903,59.899998,63.0,0.0,100.0,12.14246,76.03437
2021-12-02,80.0,2021,12,2,24.353,16.803,4.7999997,55.0,5736.7764,90.416664,7.8820252,132.4664
2021-12-03,81.0,2021,12,3,23.603,18.703,9.700001,63.0,17891.906,82.708336,4.974508,76.0104
2021-12-04,46.0,2021,12,4,25.403,18.003,1.3000001,53.0,26709.555,64.791664,4.5575404,126.86997
2021-12-05,84.0,2021,12,5,26.653,16.903,0.0,3.0,29966.883,36.208332,4.3634095,254.33984
2021-12-06,68.0,2021,12,6,26.953,16.453,0.0,3.0,33621.22,29.291666,5.2728496,95.84151
2021-12-07,145.0,2021,12,7,27.003,17.253,0.0,1.0,36000.0,9.125,8.712323,96.35137
2021-12-08,175.0,2021,12,8,26.953,16.653,0.0,3.0,36019.523,21.875,6.9761467,99.62435
2021-12-09,151.0,2021,12,9,27.303,15.953,0.0,1.0,36000.0,5.625,6.568939,82.363495
2021-12-10,150.0,2021,12,10,27.603,16.303,0.0,3.0,36000.0,15.166667,7.9363866,100.97343
2021-12-11,164.0,2021,12,11,27.403,15.903,0.0,3.0,36000.0,30.791666,8.510202,96.90158
2021-12-12,183.0,2021,12,12,27.253,15.3029995,0.0,3.0,36000.0,76.5,7.1769996,103.34875
2021-12-13,203.0,2021,12,13,27.603,15.403,0.0,3.0,36000.0,32.833332,4.907942,119.42743
2021-12-14,151.0,2021,12,14,27.253,16.753,0.0,3.0,36000.0,86.291664,4.362021,335.62354
2021-12-15,103.0,2021,12,15,27.403,17.403,0.2,51.0,36000.0,89.791664,5.2635493,147.11063
2021-12-16,160.0,2021,12,16,27.403,17.303,0.1,51.0,36000.0,77.375,4.941097,128.25998
2021-12-17,162.0,2021,12,17,27.203,16.053,0.0,3.0,36000.0,62.916668,6.6528687,103.11505
2021-12-18,211.0,2021,12,18,26.803,13.753,0.0,3.0,36000.0,17.166666,7.1708546,91.273
2021-12-19,280.0,2021,12,19,26.203,13.603,0.0,0.0,36000.0,0.0,8.475198,105.97473
2021-12-20,274.0,2021,12,20,26.553,13.103,0.0,0.0,36000.0,0.16666667,6.51028,107.169685
2021-12-21,200.0,2021,12,21,27.253,13.8029995,0.0,3.0,36000.0,13.083333,5.683384,288.7118
2021-12-22,197.0,2021,12,22,27.853,14.703,0.0,0.0,36028.24,0.6666667,4.874012,259.35083
2021-12-23,196.0,2021,12,23,29.053,14.753,0.0,0.0,36000.0,0.0,4.747779,256.4377
2021-12-24,168.0,2021,12,24,29.603,14.103,0.0,0.0,36023.3,0.0,6.647756,263.1518
2021-12-25,145.0,2021,12,25,28.753,13.853,0.0,0.0,34719.56,0.9166667,4.407283,267.2126
2021-12-26,121.0,2021,12,26,28.803,13.953,0.0,3.0,35068.23,33.375,3.8441303,294.7751
2021-12-27,153.0,2021,12,27,28.753,15.5529995,0.0,3.0,36013.152,40.166668,5.370477,210.6185
2021-12-28,184.0,2021,12,28,29.003,14.953,0.0,3.0,36000.0,24.041666,6.657661,257.7086
2021-12-29,161.0,2021,12,29,26.453,13.253,0.0,3.0,36076.688,26.583334,5.9969306,50.906166
2021-12-30,184.0,2021,12,30,27.003,14.753,0.0,3.0,33743.574,30.75,9.5008545,94.77145
2021-12-31,128.0,2021,12,31,27.503,15.753,0.0,3.0,36071.1,16.791666,8.589894,102.963036
2022-01-01,160.0,2022,1,1,27.803,14.603,0.0,3.0,35996.383,29.875,6.4145317,95.537605
2022-01-02,109.0,2022,1,2,27.553,16.553,0.4,51.0,35978.145,20.708334,6.3704114,96.39431
2022-01-03,124.0,2022,1,3,28.403,16.703,0.0,3.0,36021.758,51.958332,7.0019774,101.3462
2022-01-04,167.0,2022,1,4,28.253,16.503,0.0,3.0,36170.93,12.916667,6.103638,101.62696
2022-01-05,155.0,2022,1,5,28.053,15.403,0.0,2.0,36155.617,8.666667,5.5502515,220.79926
